wavelength,300,600
350.0,,
360.0,,
370.0,,
380.0,,
390.0,,
400.0,,
420.0,,
440.0,,
460.0,,
480.0,,
500.0,,
525.0,,
550.0,,
575.0,,
586.58948,18.987927425088586,
587.01025,18.74884903425529,
587.43097,18.49572950769967,
587.85175,18.180990580440866,
588.2724599999999,18.020197412835593,
588.69318,17.767466212798748,
589.1138900000001,17.69799637022878,
589.5346099999999,17.538088193091607,
589.95532,17.41633148483409,
590.37604,17.199223034363328,
590.79669,16.89296651430046,
591.21735,16.82828425020242,
591.63806,16.71719298300207,
592.05872,16.535938617036155,
592.47937,16.35466706547963,
592.89996,16.185396181460366,
593.32062,16.1083019201596,
593.74127,15.948026407553531,
594.16187,15.703484301833154,
594.58246,15.558665014222491,
595.00305,15.41603865755088,
595.42365,15.309601044236622,
595.84424,15.115835063944925,
596.26477,15.0216697688482,
596.68536,14.858743893784526,
597.1059,14.706739401235861,
597.52643,14.505849699118327,
597.94696,14.426286244953436,
598.3674900000001,14.231879064655473,
598.7880200000001,14.168467736281997,
599.2085599999999,14.031992118046682,
599.62903,13.835944306406208,
600.0,13.86034817295258,
600.0495,13.854360006507253,
600.47003,13.633832854185613,
600.8905,13.490490984177226,
601.3109099999999,13.336407335850508,
601.73138,13.209874978885077,
602.1518599999999,13.019747248465166,
602.57227,12.916464978964031,
602.99268,12.737359288523592,
603.41309,12.595833267946162,
603.8335,12.497415865036276,
604.25391,12.26705185933121,
604.67432,12.188923742071726,
605.0946700000001,12.084641134445313,
605.51508,11.88642806770619,
605.93542,11.754515614726401,
606.35577,11.559019668302222,
606.77612,11.523767886064265,
607.19641,11.359538886889101,
607.61676,11.238550300367036,
608.03705,11.083619398426826,
608.4574,10.958168132629629,
608.87769,10.82580571318093,
609.29797,10.705780486120801,
609.7182,10.583408486587158,
610.13849,10.418579467519486,
610.55872,10.365403010117216,
610.979,10.209178631242663,
611.39923,10.0719728888561,
611.8194599999999,9.953645882673815,
612.23969,9.848304616219073,
612.65985,9.711278406784828,
613.08008,9.605016152403278,
613.5002400000001,9.523732091844222,
613.92041,9.393715838080613,
614.3405799999999,9.262576137661725,
614.76074,9.16376944997199,
615.1809099999999,9.060884640463039,
615.60107,8.928596587428352,
616.02118,8.850103020459965,
616.44128,8.757830002995,
616.86139,8.60758586105846,
617.2814900000001,8.491559111432283,
617.7016,8.404575580264424,
618.1216400000001,8.283095908088038,
618.54175,8.206772536359354,
618.9617900000001,8.091471776279278,
619.38184,8.002283854553855,
619.80188,7.8899965306401745,
620.2219200000001,7.805676236332111,
620.6419099999999,7.714059081221905,
621.0618900000001,7.60584678746983,
621.48193,7.520692342404634,
621.90192,7.42251098738589,
622.3219,7.329688548704046,
622.7418200000001,7.253639507961764,
623.1618,7.15352258815833,
623.58173,7.087804384336174,
624.00165,6.990208324573179,
624.42157,6.892044256392673,
624.84149,6.837226072471104,
625.26141,6.765140606411109,
625.6813400000001,6.6694154579927565,
626.1012,6.613445167636623,
626.5210599999999,6.5234403828293726,
626.94092,6.462048017604101,
627.36078,6.371839778384453,
627.7806400000001,6.297152476765923,
628.2004400000001,6.2481157960586176,
628.6202400000001,6.183945947505563,
629.0400400000001,6.105666758082348,
629.45984,6.030310939685663,
629.87964,5.982224474770653,
630.29944,5.902032175260645,
630.7191799999999,5.864045460964522,
631.13892,5.798099785880685,
631.55872,5.75223913801164,
631.97839,5.679970676814081,
632.39813,5.637088975852424,
632.81787,5.563202953684558,
633.23755,5.518602496433657,
633.65723,5.454398538214287,
634.0769,5.417329819572387,
634.49658,5.374118430356311,
634.91626,5.29682898036206,
635.33588,5.25485473555422,
635.75549,5.213425415883203,
636.17517,5.159527266168177,
636.59473,5.105135547435475,
637.0143400000001,5.049716177675672,
637.43396,5.020110730083856,
637.85352,4.9684160985103425,
638.2730700000001,4.90283498511426,
638.69263,4.876342173723175,
639.11218,4.827922183295367,
639.53174,4.778907848296286,
639.95123,4.737659954281322,
640.37079,4.6990622875352175,
640.7902799999999,4.647556560896945,
641.20978,4.606253396110089,
641.62921,4.574160451894865,
642.0487099999999,4.527244793693171,
642.4681400000001,4.483487708324028,
642.88757,4.450167744344178,
643.30701,4.409277320390246,
643.72644,4.36543862988451,
644.1458700000001,4.337168449981543,
644.56525,4.287292625987793,
644.9846200000001,4.26384872369069,
645.40399,4.215180190038485,
645.82336,4.184613664797008,
646.24274,4.144033535844884,
646.66205,4.115328607123231,
647.08142,4.078422165251114,
647.50073,4.049669674164746,
647.9200400000001,4.017562571622854,
648.33929,3.97911601417075,
648.75861,3.952788531143618,
649.17786,3.917647050024015,
649.5971099999999,3.890547272561671,
650.0,3.8777833218975353,
650.01636,3.864490355767811,
650.43561,3.8257468936919223,
650.8548,3.7991172296274103,
651.27405,3.7670633854383326,
651.6932400000001,3.739972674419317,
652.11243,3.706713340890503,
652.53162,3.6847790354907364,
652.95074,3.6510837581964655,
653.36987,3.637834394386327,
653.78906,3.5912540162150495,
654.2081900000001,3.5670243922619,
654.62726,3.5444359575762316,
655.0463900000001,3.518438829744053,
655.46545,3.4964047063669,
655.88458,3.4650427954531655,
656.30365,3.4395155078462993,
656.72266,3.418253109079224,
657.14172,3.3911331134866582,
657.56073,3.3638766090557306,
657.97974,3.3414977990698222,
658.3987400000001,3.319681399367229,
658.81775,3.2982532096952015,
659.23676,3.2778826942079013,
659.6557,3.258318542412772,
660.07465,3.233830197449371,
660.49359,3.212591432365251,
660.91254,3.1865315513588692,
