type,grating,grating
camera,idus,idus
grating,300,600
377.32907,22.438369027391925,2.623022007724164
377.38372999999996,25.317186293599928,2.851633258297995
377.55814,29.017773842490527,2.4871558340361717
377.61081,33.95058039996016,2.4609104298752937
377.73257,42.99771704356726,2.4353649675211706
377.89258,58.49181281429211,2.6164168061189863
377.90698,39.00613838182412,2.8252038778526574
378.08139,29.30228134015481,3.1301910286908154
378.17432,23.49238093178866,3.1236251741816545
378.25583,19.9828123178185,3.117125187624369
378.43023999999997,17.398816801970174,2.5536626169935888
378.45605,15.416901572747511,2.461298062196105
378.60468,19.67530283239105,2.375865401478275
378.73779,27.12377729107134,2.472989841906467
378.77907999999996,30.847573351994996,2.577756635515799
378.95349,35.72369396939615,2.472918571353048
379.01953,42.38492490003861,2.2666776716709203
379.12793,39.69522048060488,2.0931155115146254
379.30127000000005,37.33928597794831,2.1036919304990604
379.30234,41.89143424448853,2.114314418250278
379.47675,47.669906275359246,2.464206850081374
379.58304,55.24738873213179,2.50132768093932
379.65117999999995,47.094976677692806,2.539363949522492
379.82559,41.06899435601076,2.370430824276471
379.86478,36.4334576424237,2.346664304437258
380.0,27.98349123253188,2.3234992078419956
380.14651000000003,22.757471308162188,2.485664774029347
380.17444,22.18845888598729,2.6707261899299644
380.34885,21.650985396265302,2.6155029120159377
380.42825,21.142499363959114,2.520462825837475
380.52325,17.81962543033052,2.4326934777313363
380.69768999999997,15.41419283296559,2.8929281054130636
380.70999,13.59233503110923,2.6765527986104685
380.8721,12.37780856948646,2.491511138456365
380.99172999999996,11.369055880993118,2.209363983870408
381.04651,13.385452941608598,1.9860291137462478
381.22095,16.246941160898228,2.148352664608418
381.2735,20.62564627472078,2.3931053361058416
381.39536,25.319138617256595,2.6983989632985392
381.55523999999997,32.711630326062114,2.4631926092771383
381.56976000000003,31.077570018775347,2.266949187482548
381.7442,29.60862732725878,1.9349688015922486
381.83698,28.280978830116823,2.0743161935016463
381.91861,30.891743822858633,2.2341141511077294
382.09302,34.010151919194186,2.2733858055146934
382.11871,37.800208870905315,2.415699535293988
382.26746,35.90753220388042,2.57586452790268
382.40045,34.20627947318561,2.349928648429109
382.44186,30.115064591729794,2.1615953437055353
382.6163,26.917091270385868,1.9949502669529107
382.68219,24.348616875806034,2.1988712370301884
382.79071,23.994915756444644,2.4473857356195956
382.96393,23.65357516007169,2.210604183620011
382.96512,25.00466670641761,2.016765963788244
383.13956,26.508945392877415,2.3201438325003605
383.2457,28.194029505630642,2.5398064381822336
383.31396,29.143595349809598,2.8035058523485463
383.48837000000003,30.152540443631143,2.6364417136246434
383.52744,31.22661430297675,2.6241642447627798
383.66281000000004,28.849997385175918,2.6120785717115456
383.80917,26.821735043551698,2.604826752023978
383.83722,27.516748150711283,2.5976611084034262
384.01162999999997,28.243945632806366,2.7102291359051445
384.09091,29.005616049431897,2.6653864831468175
384.18607000000003,31.710722403872317,2.6222741111796637
384.36047,34.94957715177289,2.523527037537826
384.37265,38.8974429398552,2.6584334367068454
384.53488,40.21962931249375,2.807582941764227
384.65439,41.625697453420244,2.8404444042827035
384.70932,38.62801118175237,2.8738718697017
384.88372999999996,36.048141499705025,2.4944082682397317
384.93616000000003,33.80442667910694,2.4882715943135443
385.05814,33.14441627788906,2.4822026969888262
385.2179,32.5135220094348,2.355702045643935
385.23257,35.32852125611858,2.2421378420796354
385.40698,38.654723825044215,1.786440485518228
385.49962999999997,42.645288122399926,1.9276103225241163
385.58139,35.1967860441106,2.091913198986812
385.75583,29.990400011548235,3.0208321135455916
385.78137000000004,26.14619844657441,2.8006188384777055
385.93023999999997,22.785526334534936,2.611400752319335
386.06311,20.204218572482684,2.464798173723888
386.10468,24.20279038495605,2.3345251027480507
386.27907999999996,30.130128058602978,2.662437846025252
386.34485,39.82534143070334,2.701826419230878
386.45349,37.23983785335252,2.7421532285971733
386.62658999999996,34.98221201672566,2.6821181974142303
386.62793,28.051768590823034,2.6249878288699535
386.80234,23.43611074169372,2.5989783953157897
386.90836,20.141480907153593,2.725642594788874
386.97675,21.269370578520878,2.8644262219517764
387.15117999999995,22.52327247433553,2.9706176473545973
387.19009,23.92555394252095,2.9426153894831777
387.32559,25.615149725715103,2.915294154346221
387.47182999999995,27.549396572808096,2.9403188159827445
387.5,26.13779202226696,2.9656286259732814
387.67444,24.870771199347924,2.668744599998572
387.75357,23.72720278980535,2.781742471399781
387.84885,23.34698038154317,2.9039976996424555
388.02325,22.98081967735134,2.9821796379067127
388.03531,22.6279547772041,2.934809806137109
388.19768999999997,24.215265458763575,2.889177599362154
388.31705,26.030961047889427,2.9357318574324665
388.3721,28.364850244030812,2.9835353387512544
388.54651,31.141209102335385,2.839558770776855
388.59882000000005,34.499042425367655,2.8570186706792153
388.72095,37.2665869991587,2.8745951308455884
388.88055,40.49718624608004,2.780752815044125
388.89536,36.744509301383516,2.6933174736928533
389.06976000000003,33.64416286894443,2.7555751322446254
389.16229,31.039655813679392,2.862653016265854
389.2442,28.04863016852976,2.97772501188673
389.41861,25.595755532398833,2.832429499138403
389.44403,23.547781511259053,2.813563861793744
389.59302,23.77442594813512,2.7950490581137335
389.72577,24.004202746663704,2.7597715981174455
389.76746,25.17365197057246,2.7255584001949367
389.94186,26.455531855483375,2.52343838059511
390.0,27.866874743308003,2.5923805147564547
390.00751,29.432374580936248,2.6651572325943786
390.1163,29.195877905611404,2.74169030427627
390.28925,28.96445354503884,2.952738386099476
390.29071,25.75364126165699,3.1974885134395534
390.46512,23.196631923239718,2.952094841321653
390.57101,21.112182082602057,2.8285760118612657
390.63956,22.04570103713471,2.715586541695008
390.81396,23.059661887464664,2.8830916230585486
390.85275,24.16493037808827,2.921659213690237
390.98837000000003,28.608967344296268,2.9610506268374293
391.13448999999997,35.01239048221971,2.921814310087721
391.16281000000004,31.612184485309687,2.883811629339785
391.33722,28.827932760178598,3.022990791470848
391.41623,26.506164057698996,2.9880238174096836
391.51162999999997,25.988123617235306,2.9540407710851264
391.68607000000003,25.492602653207012,2.9300890306301453
391.69797,25.018164003377976,3.039070274813866
391.86047,27.72159399565119,3.1558119684297403
391.97971,31.059761353424165,3.146015167669146
392.03488,31.099943389747846,3.136331235948681
392.20932,31.140013040858076,3.0539175501032174
392.26147000000003,31.179970777592,3.0074915555326256
392.38372999999996,31.17801003903703,2.96269279662044
392.54321,31.176059983993433,2.840329864258684
392.55814,32.87283952485443,2.728248103503183
392.73257,34.75435314912396,2.4758188188587495
392.82495,36.85250663065136,2.5127976397856404
392.90698,38.362935728563485,2.5506941069676663
393.08139,39.99348821993908,2.877168104758108
393.10669,41.75908752657335,2.8984520408111627
393.25583,31.59244624798141,2.9199394837628647
393.38842999999997,25.432856748291755,2.870024229842041
393.43023999999997,22.60204252021705,2.8220334689547624
393.60468,20.348851301321577,2.9723116531102605
393.67017000000004,18.51285599105296,3.013025090191546
393.77907999999996,20.903051668723567,3.0546505034635767
393.95193,23.983647051193234,3.12522351187234
393.95349,24.777581517780575,3.198746317093767
394.12793,25.621388260891145,3.0738729861888507
394.23367,26.519918872278744,2.8756078500406774
394.30234,24.21124750306161,2.7022032060437784
394.47675,22.28141087032632,2.787012658247567
394.51541000000003,20.644233638057013,2.840828303122656
394.65117999999995,19.697728402610675,2.8964748882703972
394.79715,18.83837386932759,2.945739211830992
394.82559,18.982193187949953,2.9964475854621324
395.0,19.127487120957205,2.970907569016785
395.07889,19.274278464585873,2.9550386737353693
395.17444,20.353645279567846,2.9394163606088766
395.34885,21.554706508508414,3.0340709234249914
395.36062999999996,22.899272527377295,2.925241184452702
395.52325,27.670743723805536,2.8244329523965175
395.64236,34.90862756766281,2.7225014476542575
395.69768999999997,37.09594722159145,2.6281222544438063
395.8721,39.56269151663818,2.889090813850785
395.92413,42.36605754972061,3.039407314102536
396.04651,38.916499190409866,3.2053629485487343
396.20587,35.999623353918196,3.170018120662507
396.22095,35.95530403265873,3.1356108247144285
396.39536,35.911308228259486,3.087581490254605
396.48761,35.867632411248174,3.0983957712213215
396.56976000000003,36.28750057595838,3.1092332351484644
396.7442,36.71521763831051,3.0391032373097784
396.76935,37.15100576247666,3.106633922254592
396.91861,33.3005301666767,3.176887405127201
397.05109,30.186830850268468,3.1148333269260116
397.09302,26.62925292151878,3.0554366522647958
397.26746,23.833780884287016,2.9379236521323917
397.33282,21.579219071198512,2.904284728483342
397.44186,23.166948634124555,2.8715615941649903
397.61458999999996,24.997479691426797,2.8283448020703115
397.6163,29.150421631426322,2.786604587028165
397.79071,34.92540727885393,3.018073380787507
397.89633,43.503356159405776,3.1095475804438135
397.96512,43.0309069372046,3.206270273408111
398.13956,42.57074799399451,2.7999123673470336
398.17807,42.12240590916159,2.895446443327356
398.31396,38.257038680962054,2.997237284623024
398.45981,35.05513907508151,3.117167217556143
398.48837000000003,33.174175506731544,3.2464678625990233
398.66281000000004,31.49220068169748,2.950700935608412
398.74155,29.97922417263934,3.012465848408199
398.83722,27.781160913041585,3.076569148878599
399.01162999999997,25.891521051026334,3.291831022987672
399.02328,24.249645228827767,3.006501131608274
399.18607000000003,26.539320794614802,2.7676983787214513
399.30505,29.292541252508308,2.8319233864610918
399.36047,29.73119812488816,2.898886639027906
399.53488,30.18111004729337,3.3097332406873057
399.58679,30.642715821915427,3.2799820388144307
399.70932,21.17645161403867,3.2508917931483947
399.86852999999996,16.195752611670688,3.162723128302148
399.88372999999996,16.442922996686885,3.079576440059248
400.0,16.696593395083685,3.1205552000960615
400.05814,16.967266430819592,3.1643585379246173
400.15027000000003,17.245249790390115,3.3705047937948573
400.23257,19.873187320333408,3.6039630714183186
400.40698,23.422313776048693,3.1844777555480133
400.43201,28.479930528876185,3.053353522215834
400.58139,24.54992693400536,2.9332505324223312
400.71375,21.587647078333724,2.956630551336863
400.75583,21.771077668227182,2.9802528613498303
400.93023999999997,21.956606746719388,2.722785565441263
400.99548,22.14427053177756,2.721292449690105
401.10464,26.389712644024744,2.7198092070759685
401.27725,32.60650144199979,2.9588740408292376
401.27907999999996,31.647192513852712,3.2422984299517523
401.45349,30.74753313299732,3.1560700617917554
401.55899,29.902127565036455,3.177516280225852
401.62793,30.992794760605182,3.199136667865605
401.80234,32.15942017128263,2.8123568621801667
401.84073,33.410225107599715,2.8235755548875052
401.97675,36.58660532281333,2.834822734287758
402.12247,40.407521857993245,3.007523840138155
402.15117999999995,34.72098800312708,3.2015156635444266
402.32559,30.457676555286685,2.8745979900154177
402.40421000000003,27.142708779765766,2.8985100884950357
402.5,26.380583335306934,2.922692581797169
402.67444,25.663816221798605,3.172107296102751
402.68594,24.988475164581747,3.067797731060295
402.84885,26.460475992261127,2.970630299743507
402.96771,28.10746992532897,2.9305310042376824
403.02325,26.514864420299823,2.8917025797517835
403.19768999999997,25.10012521708142,3.1238453666167985
403.24945,23.835031357557646,2.918782997507318
403.3721,22.51105191817288,2.739865931906436
403.53119,21.332267250021758,2.5196533837795623
403.54651,21.679671070560886,2.3331076250666234
403.72095,22.036687013478907,3.0401926686150538
403.81293,22.40371960373595,3.118481540270057
403.89536,23.377533640785348,3.2004729747452676
404.06976000000003,24.434142337079486,3.130558185196074
404.09467,25.584573415864067,3.19807768115438
404.2442,28.592755014164883,3.268205351184762
404.3764,32.380569607100696,3.181241920996171
404.41861,34.19588594201763,3.099195374260281
404.59302,36.21591176111439,3.2071061697356167
404.65814,38.4773431348884,3.346187517708184
404.76746,35.64647046658286,3.497077958053566
404.93991,33.21506818753178,3.2693543308708723
404.94186,31.849265506913152,3.070418810303417
405.1163,30.59740803302033,3.0971386785246025
405.22165,29.445807542967405,3.101488451893039
405.29071,28.75013960707042,3.1058286726817768
405.46512,28.089809532316774,2.987715839192679
405.50338999999997,27.462191425200412,2.9983488541083267
405.63956,26.14054934308382,3.009004615936112
405.78513,24.94593346951538,3.0145929373097236
405.81396,26.030040350024503,3.0201743701044217
405.98837000000003,27.206580485180034,3.2659437882431535
406.06686,28.487901866310978,3.288642480437428
406.16281000000004,30.208726091029472,3.311545555608528
406.33722,32.140729634824815,3.4350668577978847
406.3486,34.325327570560525,3.2849883357172
406.51162999999997,31.34701241907904,3.1481145277205425
406.63037,28.855430739383596,3.0025854534275895
406.68607000000003,28.205992752149747,2.8705295043806722
406.86047,27.5880713187398,3.065464658232678
406.91211,26.99942658931138,3.1011948726792284
407.03488,28.43839321049333,3.1375903510099645
407.19385,30.031287751489216,3.0146864189343425
407.20932,30.724202393697727,2.90157029713214
407.38372999999996,31.44631066123271,3.2445783668173274
407.47559,32.19949721875117,3.1581516382260757
407.55814,31.88043218784367,3.0765881387987566
407.73257,31.5690929947698,2.9274061087871464
407.75732,31.265202386181272,3.0701525126786566
407.90698,31.490803137281485,3.2267553109537315
408.03906,31.718600883579814,3.2377427712706437
408.08139,33.285659960349896,3.248753319014328
408.25583,35.00710525291821,3.1713325059282735
408.3208,36.906933990693126,3.2085078619929437
408.43023999999997,34.659794526941546,3.2463860048834126
408.60257,32.67929557382193,3.195306817426947
408.60464,30.371276845695533,3.1460357428007986
408.77907999999996,28.376412552308945,3.179494821289089
408.88431,26.635018042202514,3.2927442441344708
408.95349,26.602867214399218,3.413779482982315
409.12793,26.57094087025521,3.3975726521797602
409.16605,26.539236666863527,3.2324678855583904
409.30234,25.078186411946103,3.0833184957150093
409.44777999999997,23.7752631675683,2.975472320664162
409.47675,22.821285823525354,2.8753572495568225
409.65117999999995,21.944751003463384,3.0303626009432163
409.72952000000004,21.136596524030736,3.1078131689033257
409.82559,21.694032886577812,3.1889489262468254
410.0,22.278949704726646,3.249465918432438
410.01126,22.893430427462302,3.2320477800493896
410.17444,23.86155505744941,3.2148922499001786
410.29303,24.91025417566835,3.1554311086413307
410.34885,25.3826114184314,3.098380758827604
410.52325,25.87100135043325,3.135965305355111
410.57477,26.37625433291904,3.1974302942087176
410.69768999999997,27.893185201461986,3.2610637499321777
410.85651,29.587254935988096,3.2028011841590485
410.8721,29.552689075767326,3.1468278082927443
411.04651,29.518355637033256,3.254679750700375
411.13824,29.484252283431143,3.300137755244143
411.22095,28.53571651062434,3.3466756361728085
411.39536,27.650080910832536,3.1759974413030765
411.41998,26.82128963376815,3.1799365976287106
411.56976000000003,26.7097674561359,3.183868308294878
411.70172,26.599647764775874,3.266224661309343
411.7442,27.69250612972085,3.352568489184559
411.91861,28.873657395550083,3.2985381388637696
411.98349,30.154251864227458,3.2786122757891802
412.09302,32.79708725438304,3.259010058535272
412.26523,35.932833652198376,3.259206324168293
412.26746,36.48752338854612,3.259401770890465
412.44186,37.05711850097015,3.156245919297325
412.54697000000004,37.64222796752667,3.1128427791855824
412.6163,36.017611655826656,3.0707948099303515
412.79071,34.53350858865183,3.1407236807835797
412.8287,33.17244491457826,3.1992059675860176
412.96512,28.64908364120386,3.259645447111086
413.11044,25.224095737860505,3.2050157703338957
413.13956,23.07816940470034,3.1524062931975236
413.31396,21.27576670116731,2.789115230530979
413.39218,19.740512931932773,2.92717189396678
413.48837000000003,20.379247356465218,3.0789351243157617
413.66281000000004,21.057752010704796,3.328509517600586
413.67392,21.779860633688347,3.020728634045818
413.83722,26.243391010387526,2.7660253560728854
413.95569,32.97265631245665,2.7362826929978197
414.01162999999997,34.217219927852035,2.7072923779949125
414.18607000000003,35.553646623747916,3.2800636002492887
414.23742999999996,36.99249697048192,3.211995001027869
414.36047,24.566038500921714,3.146957961526153
414.51917000000003,18.407926622256554,3.1998161223484844
414.53488,16.336046501634105,3.2542519640044163
414.70932,14.689469002366312,3.4314073675935974
414.8009,13.349428641133755,3.434393288001885
414.88372999999996,14.928271866915074,3.437372189430085
415.05814,16.921424209912846,3.5957913899981175
415.08263999999997,19.516594494348578,3.446017678782719
415.23257,22.313863204335238,3.3087587321082403
415.36438,26.029507577821825,3.1075001437073135
415.40698,25.71065899412522,2.9300000616988418
415.58139,25.400766877822882,3.1795169709511315
415.64615,25.09945907462447,3.268361954306557
415.75583,27.37325262397235,3.3619266962676577
415.92789,30.088043271611912,3.216973918370806
415.93023999999997,25.62158897827659,3.0845140606561543
416.10464,22.321305472766372,3.138016412363333
416.20963,19.78320910787544,3.329789131261185
416.27907999999996,17.99197185723288,3.54560935067805
416.45349,16.50361043260657,3.3774980251434967
416.49136,15.247294336159216,3.3142332337898672
416.62793,18.45535574747799,3.2535313892340607
416.7731,23.34855937653669,3.190464195365388
416.80234,24.225430301524177,3.1300298690342836
416.97675,25.166875288513207,3.0059944894828354
417.05484,26.180300012972594,3.115843301036474
